iter	Passed	Remaining
1666	50876	254321
1667	50905	254283
1668	50936	254255
1669	50965	254217
1670	50996	254187
1671	51024	254145
1672	51054	254114
1673	51082	254069
1674	51111	254029
1675	51139	253989
1676	51169	253954
1677	51200	253926
1678	51231	253900
1679	51263	253875
1680	51293	253844
1681	51329	253841
1682	51359	253806
1683	51389	253772
1684	51417	253728
1685	51443	253677
1686	51470	253631
1687	51498	253588
1688	51527	253547
1689	51559	253524
1690	51588	253486
1691	51615	253441
1692	51644	253402
1693	51676	253378
1694	51704	253338
1695	51730	253283
1696	51757	253235
1697	51785	253191
1698	51814	253154
1699	51841	253109
1700	51869	253065
1701	51896	253020
1702	51925	252980
1703	51953	252938
1704	51982	252899
1705	52011	252861
1706	52038	252817
1707	52066	252773
1708	52095	252736
1709	52125	252700
1710	52153	252658
1711	52180	252614
1712	52210	252577
1713	52237	252532
1714	52267	252498
1715	52295	252457
1716	52325	252422
1717	52357	252402
1718	52387	252369
1719	52417	252337
1720	52446	252298
1721	52474	252256
1722	52503	252219
1723	52535	252196
1724	52565	252160
1725	52594	252123
1726	52623	252088
1727	52652	252047
1728	52681	252010
1729	52709	251967
1730	52739	251936
1731	52768	251899
1732	52799	251869
1733	52831	251846
1734	52863	251825
1735	52894	251795
1736	52924	251765
1737	52954	251731
1738	52984	251701
1739	53014	251668
1740	53045	251640
1741	53075	251608
1742	53106	251578
1743	53136	251547
1744	53166	251513
1745	53196	251479
1746	53227	251449
1747	53255	251410
1748	53284	251373
1749	53314	251341
1750	53353	251351
1751	53381	251307
1752	53410	251269
1753	53438	251226
1754	53467	251192
1755	53495	251148
1756	53521	251099
1757	53549	251054
1758	53579	251021
1759	53611	251000
1760	53638	250952
1761	53666	250910
1762	53695	250871
1763	53722	250828
1764	53751	250790
1765	53781	250756
1766	53812	250726
1767	53839	250682
1768	53868	250647
1769	53896	250602
1770	53924	250561
1771	53952	250521
1772	53984	250498
1773	54013	250461
1774	54041	250419
1775	54070	250378
1776	54098	250340
1777	54127	250301
1778	54156	250264
1779	54183	250216
1780	54211	250175
1781	54239	250134
1782	54268	250098
1783	54296	250055
1784	54324	250015
1785	54359	250005
1786	54391	249983
1787	54423	249959
1788	54454	249930
1789	54483	249895
1790	54514	249864
1791	54544	249834
1792	54575	249804
1793	54604	249766
1794	54634	249735
1795	54664	249701
1796	54697	249683
1797	54724	249640
1798	54754	249607
1799	54785	249576
1800	54815	249547
1801	54844	249508
1802	54873	249471
1803	54902	249437
1804	54933	249405
1805	54962	249370
1806	54992	249335
1807	55022	249305
1808	55052	249274
1809	55084	249247
1810	55110	249201
1811	55138	249159
1812	55168	249127
1813	55200	249102
1814	55230	249067
1815	55260	249037
1816	55291	249007
1817	55320	248971
1818	55349	248936
1819	55383	248922
1820	55411	248879
1821	55438	248835
1822	55465	248790
1823	55494	248752
1824	55522	248711
1825	55548	248659
1826	55577	248622
1827	55608	248594
1828	55639	248566
1829	55667	248524
1830	55693	248477
1831	55720	248432
1832	55748	248390
1833	55775	248345
1834	55803	248304
1835	55831	248260
1836	55858	248214
1837	55885	248170
1838	55914	248131
1839	55941	248088
1840	55968	248043
1841	55998	248009
1842	56009	247894
1843	56036	247847
1844	56062	247799
1845	56090	247757
1846	56120	247724
1847	56149	247688
1848	56178	247653
1849	56207	247616
1850	56234	247570
1851	56262	247529
1852	56289	247487
1853	56316	247440
1854	56344	247399
1855	56373	247362
1856	56410	247359
1857	56441	247334
1858	56468	247289
1859	56497	247251
1860	56527	247219
1861	56557	247187
1862	56585	247148
1863	56614	247112
1864	56645	247082
1865	56675	247050
1866	56704	247016
1867	56735	246989
1868	56767	246963
1869	56798	246936
1870	56827	246899
1871	56855	246861
1872	56887	246837
1873	56916	246799
1874	56947	246773
1875	56978	246744
1876	57008	246714
1877	57038	246679
1878	57068	246648
1879	57098	246618
1880	57128	246582
1881	57159	246555
1882	57189	246525
1883	57218	246491
1884	57247	246454
1885	57277	246419
1886	57307	246387
1887	57337	246356
1888	57366	246319
1889	57392	246269
1890	57427	246261
1891	57454	246215
1892	57484	246182
1893	57511	246140
1894	57539	246099
1895	57567	246059
1896	57595	246019
1897	57624	245982
1898	57658	245968
1899	57687	245932
1900	57717	245897
1901	57745	245858
1902	57774	245823
1903	57803	245785
1904	57830	245740
1905	57856	245692
1906	57884	245653
1907	57913	245615
1908	57943	245583
1909	57971	245544
1910	57998	245500
1911	58028	245466
1912	58054	245421
1913	58084	245386
1914	58112	245345
1915	58140	245306
1916	58168	245265
1917	58197	245229
1918	58224	245185
1919	58254	245153
1920	58282	245112
1921	58309	245069
1922	58338	245033
1923	58368	245003
1924	58399	244973
1925	58439	244984
1926	58467	244945
1927	58497	244911
1928	58526	244878
1929	58557	244848
1930	58589	244827
1931	58618	244791
1932	58648	244757
1933	58678	244724
1934	58707	244688
1935	58736	244654
1936	58767	244627
1937	58798	244600
1938	58829	244570
1939	58860	244544
1940	58890	244512
1941	58919	244477
1942	58950	244447
1943	58981	244422
1944	59012	244394
1945	59042	244360
1946	59072	244329
1947	59101	244294
1948	59131	244264
1949	59163	244240
1950	59194	244209
1951	59224	244178
1952	59253	244142
1953	59283	244111
1954	59314	244083
1955	59342	244043
1956	59371	244007
1957	59400	243972
1958	59431	243943
1959	59466	243932
1960	59494	243894
1961	59523	243856
1962	59552	243820
1963	59581	243786
1964	59610	243749
1965	59638	243709
1966	59666	243671
1967	59697	243644
1968	59725	243605
1969	59765	243611
1970	59802	243609
1971	59830	243570
1972	59858	243529
1973	59886	243491
1974	59915	243452
1975	59943	243412
1976	59972	243378
1977	60001	243340
1978	60029	243302
1979	60057	243261
1980	60084	243220
1981	60113	243182
1982	60141	243144
1983	60169	243103
1984	60197	243063
1985	60225	243025
1986	60253	242985
1987	60282	242950
1988	60310	242910
1989	60341	242881
1990	60369	242843
1991	60399	242810
1992	60429	242777
1993	60457	242738
1994	60492	242726
1995	60519	242685
1996	60548	242649
1997	60577	242612
1998	60606	242579
1999	60636	242546
2000	60665	242512
2001	60697	242485
2002	60729	242462
2003	60756	242421
2004	60786	242388
2005	60820	242372
2006	60852	242347
2007	60883	242319
2008	60911	242281
2009	60941	242251
2010	60971	242218
2011	61001	242186
2012	61030	242150
2013	61059	242114
2014	61089	242082
2015	61120	242054
2016	61149	242021
2017	61179	241988
2018	61207	241949
2019	61239	241925
2020	61269	241893
2021	61299	241861
2022	61327	241823
2023	61354	241781
2024	61383	241743
2025	61412	241708
2026	61439	241665
2027	61467	241626
2028	61505	241626
2029	61532	241584
2030	61560	241543
2031	61588	241503
2032	61615	241460
2033	61643	241423
2034	61670	241379
2035	61698	241340
2036	61730	241316
2037	61763	241297
2038	61791	241258
2039	61819	241215
2040	61847	241178
2041	61874	241133
2042	61903	241100
2043	61931	241060
2044	61960	241023
2045	61991	240995
2046	62019	240956
2047	62046	240916
2048	62075	240879
2049	62104	240844
2050	62133	240809
2051	62160	240766
2052	62187	240723
2053	62215	240682
2054	62242	240642
2055	62270	240601
2056	62300	240570
2057	62330	240536
2058	62359	240502
2059	62390	240474
2060	62420	240445
2061	62450	240414
2062	62481	240385
2063	62512	240358
2064	62549	240353
2065	62578	240317
2066	62607	240282
2067	62635	240244
2068	62665	240211
2069	62696	240184
2070	62725	240150
2071	62755	240117
2072	62785	240087
2073	62815	240054
2074	62845	240025
2075	62875	239994
2076	62904	239959
2077	62933	239921
2078	62964	239894
2079	62993	239861
2080	63024	239830
2081	63054	239802
2082	63082	239762
2083	63115	239743
2084	63148	239722
2085	63177	239688
2086	63207	239654
2087	63237	239624
2088	63266	239587
2089	63295	239554
2090	63325	239520
2091	63353	239483
2092	63382	239449
2093	63409	239406
2094	63438	239369
2095	63465	239327
2096	63495	239297
2097	63523	239257
2098	63555	239235
2099	63583	239195
2100	63612	239160
2101	63640	239120
2102	63671	239095
2103	63700	239057
2104	63728	239021
2105	63759	238993
2106	63792	238971
2107	63822	238942
2108	63849	238898
2109	63877	238858
2110	63905	238820
2111	63933	238780
2112	63961	238742
2113	63990	238707
2114	64018	238670
2115	64048	238636
2116	64075	238595
2117	64104	238559
2118	64131	238520
2119	64161	238485
2120	64189	238447
2121	64218	238411
2122	64244	238367
2123	64270	238321
2124	64298	238281
2125	64327	238245
2126	64355	238207
2127	64388	238190
2128	64419	238160
2129	64447	238122
2130	64477	238090
2131	64510	238070
2132	64538	238033
2133	64573	238021
2134	64604	237991
2135	64632	237954
2136	64662	237922
2137	64693	237894
2138	64723	237863
2139	64753	237831
2140	64782	237798
2141	64811	237762
2142	64841	237732
2143	64871	237700
2144	64900	237664
2145	64929	237630
2146	64959	237600
2147	64990	237571
2148	65020	237541
2149	65051	237512
2150	65080	237480
2151	65112	237455
2152	65139	237413
2153	65166	237371
2154	65197	237342
2155	65228	237316
2156	65258	237285
2157	65287	237251
2158	65317	237219
2159	65344	237177
2160	65373	237142
2161	65402	237106
2162	65434	237081
2163	65462	237044
2164	65490	237007
2165	65519	236970
2166	65549	236938
2167	65583	236924
2168	65610	236882
2169	65637	236837
2170	65665	236801
2171	65694	236765
2172	65723	236729
2173	65752	236695
2174	65779	236656
2175	65809	236622
2176	65840	236594
2177	65867	236554
2178	65895	236516
2179	65924	236482
2180	65958	236464
2181	65992	236448
2182	66025	236425
2183	66054	236392
2184	66081	236352
2185	66109	236314
2186	66138	236276
2187	66165	236237
2188	66193	236196
2189	66219	236153
2190	66248	236116
2191	66275	236077
2192	66302	236034
2193	66330	235995
2194	66359	235962
2195	66391	235937
2196	66421	235904
2197	66450	235871
2198	66479	235836
2199	66511	235813
2200	66542	235785
2201	66574	235761
2202	66610	235753
2203	66639	235717
2204	66668	235682
2205	66696	235646
2206	66730	235628
2207	66761	235601
2208	66792	235571
2209	66821	235538
2210	66850	235505
2211	66879	235468
2212	66909	235438
2213	66941	235413
2214	66971	235381
2215	67003	235360
2216	67033	235328
2217	67064	235299
2218	67096	235276
2219	67125	235241
2220	67156	235213
2221	67187	235186
2222	67217	235156
2223	67247	235124
2224	67277	235093
2225	67308	235065
2226	67334	235019
2227	67363	234985
2228	67391	234946
2229	67419	234909
2230	67445	234865
2231	67473	234826
2232	67502	234793
2233	67532	234762
2234	67562	234729
2235	67592	234698
2236	67624	234674
2237	67650	234631
2238	67678	234591
2239	67704	234549
2240	67732	234509
2241	67760	234472
2242	67787	234431
2243	67815	234392
2244	67842	234351
2245	67876	234334
2246	67903	234293
2247	67932	234259
2248	67961	234224
2249	67989	234186
2250	68016	234145
2251	68043	234104
2252	68073	234071
2253	68104	234043
2254	68135	234018
2255	68164	233983
2256	68192	233944
2257	68219	233904
2258	68246	233863
2259	68274	233824
2260	68301	233785
2261	68333	233759
2262	68362	233726
2263	68392	233694
2264	68424	233670
2265	68454	233639
2266	68485	233610
2267	68515	233582
2268	68547	233555
2269	68578	233527
2270	68608	233498
2271	68644	233488
2272	68674	233458
2273	68704	233426
2274	68734	233396
2275	68764	233364
2276	68794	233334
2277	68823	233299
2278	68853	233268
2279	68883	233238
2280	68914	233208
2281	68945	233183
2282	68975	233151
2283	69008	233130
2284	69037	233096
2285	69067	233064
2286	69097	233035
2287	69128	233006
2288	69159	232978
2289	69190	232950
2290	69220	232920
2291	69250	232890
2292	69280	232860
2293	69310	232826
2294	69337	232787
2295	69366	232753
2296	69396	232719
2297	69423	232680
2298	69451	232643
2299	69478	232601
2300	69505	232562
2301	69534	232525
2302	69563	232491
2303	69592	232457
2304	69620	232420
2305	69656	232408
2306	69684	232372
2307	69716	232348
2308	69744	232309
2309	69772	232272
2310	69799	232232
2311	69829	232199
2312	69855	232158
2313	69884	232124
2314	69915	232094
2315	69944	232060
2316	69972	232022
2317	70001	231987
2318	70029	231951
2319	70056	231910
2320	70084	231873
2321	70112	231836
2322	70140	231799
2323	70170	231766
2324	70197	231728
2325	70227	231696
2326	70256	231660
2327	70283	231620
2328	70315	231597
2329	70344	231564
2330	70376	231540
2331	70406	231508
2332	70436	231476
2333	70466	231446
2334	70496	231415
2335	70527	231387
2336	70558	231359
2337	70590	231335
2338	70620	231306
2339	70651	231276
2340	70689	231271
2341	70717	231236
2342	70749	231210
2343	70780	231182
2344	70809	231150
2345	70841	231124
2346	70871	231095
2347	70901	231063
2348	70931	231033
2349	70959	230996
2350	70991	230970
2351	71018	230931
2352	71049	230902
2353	71079	230872
2354	71108	230839
2355	71140	230813
2356	71168	230777
2357	71202	230758
2358	71232	230727
2359	71263	230700
2360	71291	230663
2361	71319	230624
2362	71346	230583
2363	71373	230543
2364	71401	230506
2365	71431	230475
2366	71460	230442
2367	71486	230399
2368	71513	230358
2369	71542	230326
2370	71570	230288
2371	71599	230254
2372	71627	230215
2373	71656	230181
2374	71689	230162
2375	71717	230124
2376	71743	230081
2377	71772	230047
2378	71802	230014
2379	71831	229982
2380	71859	229944
2381	71887	229905
2382	71915	229871
2383	71951	229857
2384	71978	229818
2385	72006	229779
2386	72033	229739
2387	72062	229706
2388	72091	229672
2389	72119	229635
2390	72145	229591
2391	72173	229556
2392	72201	229519
2393	72231	229487
2394	72259	229450
2395	72288	229415
2396	72318	229386
2397	72349	229358
2398	72380	229329
2399	72409	229297
2400	72438	229261
2401	72467	229228
2402	72498	229201
2403	72527	229168
2404	72558	229138
2405	72588	229108
2406	72617	229075
2407	72650	229053
2408	72679	229021
2409	72717	229013
2410	72747	228984
2411	72779	228959
2412	72808	228924
2413	72836	228890
2414	72868	228863
2415	72899	228838
2416	72928	228801
2417	72957	228767
2418	72988	228741
2419	73018	228709
2420	73048	228679
2421	73079	228652
2422	73110	228623
2423	73140	228594
2424	73170	228563
2425	73199	228529
2426	73229	228497
2427	73258	228463
2428	73287	228430
2429	73315	228395
2430	73344	228360
2431	73371	228320
2432	73398	228281
2433	73427	228246
2434	73455	228209
2435	73483	228174
2436	73514	228143
2437	73541	228105
2438	73570	228071
2439	73599	228037
2440	73629	228006
2441	73656	227967
2442	73684	227931
2443	73712	227892
2444	73750	227886
2445	73778	227849
2446	73806	227814
2447	73835	227779
2448	73861	227737
2449	73889	227699
2450	73917	227663
2451	73947	227633
2452	73979	227608
2453	74007	227571
2454	74033	227530
2455	74064	227500
2456	74093	227467
2457	74121	227429
2458	74147	227388
2459	74175	227351
2460	74203	227314
2461	74232	227279
2462	74261	227246
2463	74291	227216
2464	74322	227187
2465	74352	227157
2466	74386	227140
2467	74419	227117
2468	74448	227085
2469	74476	227048
2470	74506	227017
2471	74537	226989
2472	74568	226962
2473	74599	226933
2474	74630	226905
2475	74659	226873
2476	74687	226835
2477	74718	226807
2478	74757	226807
2479	74788	226776
2480	74816	226742
2481	74845	226706
2482	74877	226683
2483	74909	226657
2484	74937	226622
2485	74968	226593
2486	75000	226568
2487	75030	226537
2488	75059	226506
2489	75090	226477
2490	75120	226447
2491	75150	226415
2492	75179	226383
2493	75208	226349
2494	75240	226324
2495	75270	226295
2496	75299	226260
2497	75326	226221
2498	75353	226180
2499	75381	226144
2500	75409	226106
2501	75437	226071
2502	75466	226037
2503	75493	225999
2504	75521	225962
2505	75550	225928
2506	75579	225894
2507	75607	225857
2508	75634	225817
2509	75663	225785
2510	75689	225743
2511	75721	225716
2512	75749	225681
2513	75785	225667
2514	75815	225637
2515	75841	225596
2516	75869	225559
2517	75898	225525
2518	75925	225486
2519	75953	225449
2520	75981	225413
2521	76012	225386
2522	76041	225350
2523	76069	225314
2524	76097	225279
2525	76124	225240
2526	76151	225200
2527	76179	225163
2528	76207	225126
2529	76236	225093
2530	76265	225060
2531	76296	225033
2532	76326	225003
2533	76356	224972
2534	76387	224942
2535	76416	224910
2536	76446	224879
2537	76474	224843
2538	76504	224814
2539	76535	224784
2540	76564	224752
2541	76593	224717
2542	76621	224682
2543	76651	224650
2544	76680	224618
2545	76710	224587
2546	76739	224553
2547	76769	224525
2548	76802	224502
2549	76830	224466
2550	76860	224435
2551	76890	224404
2552	76919	224371
2553	76948	224336
2554	76977	224304
2555	77007	224274
2556	77037	224242
2557	77066	224208
2558	77095	224177
2559	77123	224140
2560	77152	224107
2561	77182	224076
2562	77212	224044
2563	77242	224015
2564	77271	223982
2565	77300	223947
2566	77328	223913
2567	77357	223878
2568	77385	223841
2569	77413	223807
2570	77441	223771
2571	77469	223734
2572	77498	223699
2573	77526	223663
2574	77554	223628
2575	77582	223591
2576	77610	223555
2577	77638	223518
2578	77668	223487
2579	77696	223451
